Time,Solar,Wind,Solar1,Wind1
14-07-2018 23:25:00,,,83.79,1914.28
14-07-2018 23:26:00,,,83.8,1909.94
14-07-2018 23:27:00,,,83.8,1908.78
14-07-2018 23:28:00,,,83.8,1900.46
14-07-2018 23:29:00,,,83.8,1902.28
14-07-2018 23:30:00,,,83.79,1903.93
14-07-2018 23:31:00,,,83.8,1891.29
14-07-2018 23:32:00,,,83.81,1889.24
14-07-2018 23:33:00,,,83.79,1893.27
14-07-2018 23:34:00,,,83.8,1883.21
14-07-2018 23:35:00,,,83.8,1882.59
14-07-2018 23:36:00,,,83.8,1887.62
14-07-2018 23:37:00,,,83.8,1882.47
14-07-2018 23:38:00,,,83.81,1870.17
14-07-2018 23:39:00,,,83.8,1870.13
14-07-2018 23:40:00,,,83.87,1869.28
14-07-2018 23:41:00,,,83.89,1859.81
14-07-2018 23:42:00,,,83.89,1865.7
14-07-2018 23:43:00,,,83.89,1869.19
14-07-2018 23:44:00,,,83.88,1866.04
14-07-2018 23:45:00,,,83.88,1870.58
14-07-2018 23:46:00,,,83.88,1868.17
14-07-2018 23:47:00,,,83.88,1870.21
14-07-2018 23:48:00,,,83.88,1871.21
14-07-2018 23:49:00,,,83.89,1867.12
14-07-2018 23:50:00,,,83.88,1867.37
14-07-2018 23:51:00,,,83.89,1875.35
14-07-2018 23:52:00,,,83.89,1879.37
14-07-2018 23:53:00,,,83.89,1878.9
14-07-2018 23:54:00,,,83.89,1887.3
14-07-2018 23:55:00,,,83.89,1880.84
14-07-2018 23:56:00,,,83.89,1889.0
14-07-2018 23:57:00,,,83.88,1899.5
14-07-2018 23:58:00,,,83.88,1900.1
14-07-2018 23:59:00,,,83.88,1900.27
